Date,Hour,Store_ID,Staff_On_Shift,Transactions,Total_Sales,Foot_Traffic
2024-06-14,13,105,4,18,675.53,124
2024-06-14,14,105,5,22,829.0,126
2024-06-14,15,105,5,8,282.0,99
2024-06-14,16,105,2,18,792.05,139
2024-06-14,17,105,5,13,430.44,123
2024-06-14,18,105,5,7,203.69,113
2024-06-14,19,105,5,19,687.92,134
2024-06-14,20,105,3,11,480.8,106
2024-06-14,21,105,2,18,478.45,144
2024-06-14,10,106,5,16,493.51,102
2024-06-14,11,106,5,21,874.37,129
2024-06-14,12,106,4,14,439.61,121
2024-06-14,13,106,5,19,712.07,119
2024-06-14,14,106,3,16,533.49,117
2024-06-14,15,106,4,13,490.02,106
2024-06-14,16,106,5,12,467.68,99
2024-06-14,17,106,4,17,472.04,134
2024-06-14,18,106,2,17,714.11,131
2024-06-14,19,106,3,8,246.85,123
2024-06-14,20,106,5,16,636.76,138
2024-06-14,21,106,5,9,323.25,117
2024-06-14,10,107,2,10,386.55,102
2024-06-14,11,107,4,13,413.25,115
2024-06-14,12,107,5,18,618.81,128
2024-06-14,13,107,2,22,832.79,125
2024-06-14,14,107,2,17,568.47,138
2024-06-14,15,107,5,11,404.59,103
2024-06-14,16,107,5,14,477.01,128
2024-06-14,17,107,3,12,420.57,116
2024-06-14,18,107,2,17,616.07,138
2024-06-14,19,107,5,17,745.55,113
2024-06-14,20,107,3,12,488.13,117
2024-06-14,21,107,5,13,601.86,114
2024-06-14,10,108,5,8,246.67,111
2024-06-14,11,108,5,20,624.97,130
2024-06-14,12,108,4,23,823.23,146
2024-06-14,13,108,2,19,620.05,113
2024-06-14,14,108,5,19,681.48,119
2024-06-14,15,108,2,6,210.18,120
2024-06-14,16,108,4,16,611.66,105
2024-06-14,17,108,3,13,389.6,126
2024-06-14,18,108,3,24,877.33,134
2024-06-14,19,108,4,15,426.52,130
2024-06-14,20,108,5,12,306.52,112
2024-06-14,21,108,4,14,444.19,108
2024-06-14,10,109,5,20,624.21,143
2024-06-14,11,109,3,15,402.6,117
2024-06-14,12,109,5,17,490.44,111
2024-06-14,13,109,3,13,462.88,116
2024-06-14,14,109,4,16,490.37,123
2024-06-14,15,109,3,15,521.04,128
2024-06-14,16,109,3,15,497.56,110
2024-06-14,17,109,3,11,401.01,115
2024-06-14,18,109,2,13,428.36,121
2024-06-14,19,109,5,16,470.02,117
2024-06-14,20,109,2,11,410.42,117
2024-06-14,21,109,5,17,654.93,154
2024-06-14,10,110,3,13,540.77,126
2024-06-14,11,110,4,15,520.6,117
2024-06-14,12,110,2,13,510.28,121
2024-06-14,13,110,3,9,316.15,111
2024-06-14,14,110,3,9,379.46,129
2024-06-14,15,110,5,16,734.22,123
2024-06-14,16,110,4,15,546.49,111
2024-06-14,17,110,2,21,653.03,116
2024-06-14,18,110,3,21,609.64,129
2024-06-14,19,110,2,10,325.74,104
2024-06-14,20,110,4,11,377.9,98
2024-06-14,21,110,4,15,591.58,109
2024-06-14,10,111,5,18,616.86,124
2024-06-14,11,111,5,23,847.27,119
2024-06-14,12,111,5,16,498.07,133
2024-06-14,13,111,2,21,727.91,123
2024-06-14,14,111,3,10,309.54,112
2024-06-14,15,111,4,13,394.44,114
2024-06-14,16,111,5,10,417.95,112
2024-06-14,17,111,4,14,591.64,119
2024-06-14,18,111,2,14,480.33,116
2024-06-14,19,111,4,8,290.62,110
2024-06-14,20,111,4,11,413.1,119
2024-06-14,21,111,4,9,325.12,123
2024-06-14,10,112,4,19,744.07,133
2024-06-14,11,112,3,13,509.55,119
2024-06-14,12,112,3,11,356.9,117
2024-06-14,13,112,3,11,445.22,112
2024-06-14,14,112,2,10,329.1,114
2024-06-14,15,112,4,17,528.7,136
2024-06-14,16,112,4,20,775.36,126
2024-06-14,17,112,5,13,393.05,114
2024-06-14,18,112,4,14,450.72,125
2024-06-14,19,112,4,14,391.52,128
2024-06-14,20,112,5,14,458.87,126
2024-06-14,21,112,3,22,668.79,131
2024-06-14,10,113,3,8,273.66,122
2024-06-14,11,113,3,11,486.71,118
2024-06-14,12,113,5,12,394.23,118
2024-06-14,13,113,3,9,318.57,96
2024-06-14,14,113,5,25,978.55,156
2024-06-14,15,113,3,14,472.61,130
2024-06-14,16,113,2,17,764.18,122
2024-06-14,17,113,5,15,443.55,110
2024-06-14,18,113,3,14,361.26,121
2024-06-14,19,113,5,16,500.07,129
2024-06-14,20,113,3,20,578.16,139
2024-06-14,21,113,3,12,399.95,107
2024-06-14,10,114,3,17,478.8,121
2024-06-14,11,114,3,12,396.61,106
2024-06-14,12,114,2,10,367.62,111
2024-06-14,13,114,5,17,583.19,115
2024-06-14,14,114,3,6,218.51,115
2024-06-14,15,114,2,10,375.9,131
2024-06-14,16,114,5,18,656.02,123
2024-06-14,17,114,4,19,667.85,133
2024-06-14,18,114,5,14,515.87,125
2024-06-14,19,114,3,14,524.1,134
2024-06-14,20,114,5,14,556.9,130
2024-06-14,21,114,5,24,859.64,118
2024-06-14,10,115,5,20,794.79,124
2024-06-14,11,115,3,11,433.15,120
2024-06-14,12,115,3,14,506.37,131
2024-06-14,13,115,5,18,634.89,119
2024-06-14,14,115,5,16,607.94,128
2024-06-14,15,115,3,16,534.28,103
2024-06-14,16,115,5,15,525.97,105
2024-06-14,17,115,4,8,207.72,110
2024-06-14,18,115,4,20,620.69,124
2024-06-14,19,115,3,17,598.6,123
2024-06-14,20,115,2,15,648.04,124
2024-06-14,21,115,2,10,256.33,108
2024-06-14,10,116,3,11,333.61,111
2024-06-14,11,116,2,21,775.73,134
2024-06-14,12,116,5,15,503.9,122
2024-06-14,13,116,4,11,338.78,118
2024-06-14,14,116,4,16,596.66,120
2024-06-14,15,116,2,11,386.44,116
2024-06-14,16,116,2,18,737.31,120
2024-06-14,17,116,5,21,600.9,134
2024-06-14,18,116,5,13,421.47,119
2024-06-14,19,116,4,11,336.77,115
2024-06-14,20,116,4,16,501.56,130
2024-06-14,21,116,5,15,598.06,117
2024-06-14,10,117,4,12,313.55,124
2024-06-14,11,117,4,16,405.67,122
2024-06-14,12,117,5,20,759.58,118
2024-06-14,13,117,4,6,220.58,117
2024-06-14,14,117,5,19,719.88,129
2024-06-14,15,117,5,21,857.77,137
2024-06-14,16,117,4,24,808.02,128
2024-06-14,17,117,3,14,404.77,125
2024-06-14,18,117,2,15,384.4,128
2024-06-14,19,117,5,12,412.62,120
2024-06-14,20,117,5,22,780.76,127
2024-06-14,21,117,4,12,380.7,114
2024-06-14,10,118,4,17,687.22,117
2024-06-14,11,118,2,13,549.56,108
2024-06-14,12,118,3,17,419.9,120
2024-06-14,13,118,3,22,680.88,128
2024-06-14,14,118,2,15,550.73,114
2024-06-14,15,118,2,15,551.28,118
2024-06-14,16,118,5,12,471.56,119
2024-06-14,17,118,2,12,413.15,103
2024-06-14,18,118,2,16,611.26,113
2024-06-14,19,118,3,21,748.62,128
2024-06-14,20,118,5,7,297.82,118
2024-06-14,21,118,2,12,512.47,125
2024-06-14,10,119,3,12,484.35,117
2024-06-14,11,119,3,16,660.95,122
2024-06-14,12,119,5,23,507.08,128
2024-06-14,13,119,5,20,607.9,130
2024-06-14,14,119,5,23,923.79,118
2024-06-14,15,119,3,14,411.14,100
2024-06-14,16,119,4,17,549.76,126
2024-06-14,17,119,5,18,457.01,112
2024-06-14,18,119,3,11,450.65,123
2024-06-14,19,119,4,22,805.21,120
2024-06-14,20,119,3,11,345.48,106
2024-06-14,21,119,5,9,343.54,118
2024-06-14,10,120,4,22,837.79,120
2024-06-14,11,120,5,17,638.33,125
2024-06-14,12,120,2,19,729.0,120
2024-06-14,13,120,3,8,304.97,117
2024-06-14,14,120,4,10,380.94,109
2024-06-14,15,120,3,17,573.14,119
2024-06-14,16,120,4,14,441.26,127
2024-06-14,17,120,2,16,510.1,119
2024-06-14,18,120,5,5,213.26,103
2024-06-14,19,120,3,10,319.47,109
2024-06-14,20,120,2,12,454.28,113
2024-06-14,21,120,2,12,393.48,112
2024-06-14,10,121,3,24,767.63,116
2024-06-14,11,121,3,16,570.64,125
2024-06-14,12,121,3,21,586.49,126
2024-06-14,13,121,4,8,266.5,127
2024-06-14,14,121,5,13,457.95,124
2024-06-14,15,121,4,13,384.43,127
2024-06-14,16,121,4,13,392.26,104
2024-06-14,17,121,5,10,261.88,123
2024-06-14,18,121,4,20,766.9,127
2024-06-14,19,121,2,25,982.77,140
2024-06-14,20,121,5,14,589.86,119
2024-06-14,21,121,5,14,472.13,111
2024-06-14,10,122,2,21,809.71,127
2024-06-14,11,122,5,16,550.76,121
2024-06-14,12,122,3,11,384.85,119
2024-06-14,13,122,2,15,605.23,112
2024-06-14,14,122,5,13,498.95,97
2024-06-14,15,122,4,9,265.05,114
2024-06-14,16,122,4,17,634.04,110
2024-06-14,17,122,5,17,545.9,100
2024-06-14,18,122,3,17,531.81,114
2024-06-14,19,122,3,17,534.16,133
2024-06-14,20,122,5,18,612.35,132
2024-06-14,21,122,3,11,479.96,102
2024-06-14,10,123,4,20,830.16,117
2024-06-14,11,123,5,11,343.22,137
2024-06-14,12,123,2,16,502.02,119
2024-06-14,13,123,4,13,476.74,124
2024-06-14,14,123,2,23,869.98,141
2024-06-14,15,123,4,15,480.46,112
2024-06-14,16,123,4,13,320.67,120
2024-06-14,17,123,2,16,453.72,130
2024-06-14,18,123,3,18,832.29,110
2024-06-14,19,123,5,16,441.43,122
2024-06-14,20,123,4,19,586.82,112
2024-06-14,21,123,4,19,359.59,128
2024-06-14,10,124,3,21,729.23,118
2024-06-14,11,124,4,11,223.52,120
2024-06-14,12,124,4,12,337.58,123
2024-06-14,13,124,4,12,576.79,115
2024-06-14,14,124,5,17,559.0,124
2024-06-14,15,124,4,16,690.27,106
2024-06-14,16,124,5,19,751.18,110
2024-06-14,17,124,2,16,553.74,132
2024-06-14,18,124,2,18,756.75,121
2024-06-14,19,124,2,14,354.04,121
2024-06-14,20,124,4,12,498.36,113
2024-06-14,21,124,5,21,805.94,119
2024-06-14,10,125,3,14,513.18,99
2024-06-14,11,125,5,17,577.41,119
2024-06-14,12,125,2,21,777.3,136
2024-06-14,13,125,5,9,319.9,118
2024-06-14,14,125,4,18,548.52,111
2024-06-14,15,125,5,9,347.54,118
2024-06-14,16,125,4,12,345.05,109
2024-06-14,17,125,2,15,500.55,114
2024-06-14,18,125,2,18,531.0,129
2024-06-14,19,125,4,5,184.06,122
2024-06-14,20,125,2,18,699.31,119
2024-06-14,21,125,5,12,413.24,110
2024-06-14,10,126,3,12,464.42,128
2024-06-14,11,126,3,16,597.09,102
2024-06-14,12,126,2,10,332.72,121
2024-06-14,13,126,4,22,822.68,131
2024-06-14,14,126,3,14,454.44,128
2024-06-14,15,126,5,11,363.71,129
2024-06-14,16,126,3,14,522.22,119
2024-06-14,17,126,5,15,488.97,123
2024-06-14,18,126,5,16,414.39,114
2024-06-14,19,126,4,14,571.1,112
2024-06-14,20,126,3,15,459.34,105
2024-06-14,21,126,4,17,607.1,127
2024-06-14,10,127,2,18,666.65,119
2024-06-14,11,127,4,9,379.02,115
2024-06-14,12,127,3,16,704.32,102
2024-06-14,13,127,2,16,553.64,128
2024-06-14,14,127,5,14,509.33,114
2024-06-14,15,127,5,17,672.69,123
2024-06-14,16,127,3,19,687.6,124
2024-06-14,17,127,5,11,326.04,125
2024-06-14,18,127,5,18,574.63,132
2024-06-14,19,127,3,14,327.13,106
2024-06-14,20,127,3,12,391.29,118
2024-06-14,21,127,4,16,705.0,117
2024-06-14,10,128,5,14,454.82,117
2024-06-14,11,128,5,13,362.49,115
2024-06-14,12,128,5,18,733.65,132
2024-06-14,13,128,3,21,522.51,111
2024-06-14,14,128,3,26,867.26,138
2024-06-14,15,128,5,12,451.85,131
2024-06-14,16,128,4,16,555.61,117
2024-06-14,17,128,2,8,327.48,104
2024-06-14,18,128,2,20,583.28,135
2024-06-14,19,128,5,18,476.8,111
2024-06-14,20,128,3,17,575.06,123
2024-06-14,21,128,4,13,344.1,129
2024-06-15,10,101,3,14,484.06,136
2024-06-15,11,101,3,22,956.59,128
2024-06-15,12,101,3,17,462.18,123
2024-06-15,13,101,5,13,423.33,118
2024-06-15,14,101,5,8,271.51,110
2024-06-15,15,101,5,15,466.09,131
2024-06-15,16,101,4,19,714.4,110
2024-06-15,17,101,2,19,598.45,126
2024-06-15,18,101,5,17,648.09,127
2024-06-15,19,101,5,17,453.92,114
2024-06-15,20,101,4,21,667.39,123
2024-06-15,21,101,4,16,615.64,122
2024-06-15,10,102,2,15,571.11,124
2024-06-15,11,102,4,21,829.12,110
2024-06-15,12,102,3,12,362.26,102
2024-06-15,13,102,3,13,526.13,117
2024-06-15,14,102,5,16,615.89,107
2024-06-15,15,102,4,19,702.12,114
2024-06-15,16,102,4,14,516.15,123
2024-06-15,17,102,2,17,592.47,126
2024-06-15,18,102,2,21,865.15,120
2024-06-15,19,102,4,11,430.73,123
2024-06-15,20,102,3,18,456.18,134
2024-06-15,21,102,5,16,585.03,116
2024-06-15,10,103,4,13,536.41,120
2024-06-15,11,103,5,7,274.27,113
2024-06-15,12,103,2,13,455.21,117
2024-06-15,13,103,5,19,490.0,125
2024-06-15,14,103,3,6,207.04,91
2024-06-15,15,103,4,18,585.31,142
2024-06-15,16,103,5,9,272.78,121
2024-06-15,17,103,3,14,640.71,102
2024-06-15,18,103,3,14,501.95,109
2024-06-15,19,103,5,11,361.03,122
2024-06-15,20,103,3,6,185.22,104
2024-06-15,21,103,5,17,452.02,116
2024-06-15,10,104,2,10,349.96,110
2024-06-15,11,104,2,17,664.36,125
2024-06-15,12,104,2,13,425.88,117
2024-06-15,13,104,3,21,862.59,128
2024-06-15,14,104,4,13,456.97,109
2024-06-15,15,104,3,13,449.91,112
2024-06-15,16,104,4,14,558.5,129
2024-06-15,17,104,2,23,785.17,126
2024-06-15,18,104,4,15,613.3,123
2024-06-15,19,104,2,12,430.83,122
2024-06-15,20,104,5,10,391.8,130
2024-06-15,21,104,2,15,599.12,108
2024-06-15,10,105,3,15,596.32,121
2024-06-15,11,105,3,24,767.37,135
2024-06-15,12,105,4,11,341.85,120
2024-06-15,13,105,3,23,846.08,138
2024-06-15,14,105,5,13,497.43,129
2024-06-15,15,105,5,12,457.46,117
2024-06-15,16,105,3,8,300.14,111
2024-06-15,17,105,3,12,359.8,117
2024-06-15,18,105,5,8,252.98,128
2024-06-15,19,105,5,16,353.39,122
2024-06-15,20,105,2,18,590.84,126
2024-06-15,21,105,2,15,455.85,114
2024-06-15,10,106,2,7,248.71,100
2024-06-15,11,106,3,14,350.23,130
2024-06-15,12,106,4,19,670.35,137
2024-06-15,13,106,5,14,553.43,115
2024-06-15,14,106,4,16,523.19,122
2024-06-15,15,106,3,8,309.89,120
2024-06-15,16,106,5,17,580.02,104
2024-06-15,17,106,3,20,606.48,126
2024-06-15,18,106,4,15,566.34,122
2024-06-15,19,106,3,10,356.51,118
2024-06-15,20,106,2,10,414.59,130
2024-06-15,21,106,3,15,518.36,121
2024-06-15,10,107,2,15,524.68,116
2024-06-15,11,107,4,16,572.43,131
2024-06-15,12,107,3,15,641.29,129
2024-06-15,13,107,4,22,916.42,120
2024-06-15,14,107,4,23,833.57,117
2024-06-15,15,107,5,9,375.27,113
2024-06-15,16,107,3,10,399.86,101
2024-06-15,17,107,2,18,608.14,129
2024-06-15,18,107,5,17,754.12,130
2024-06-15,19,107,2,15,532.09,123
2024-06-15,20,107,5,8,255.5,119
2024-06-15,21,107,4,15,613.89,131
2024-06-15,10,108,3,18,752.8,108
2024-06-15,11,108,4,17,657.85,109
2024-06-15,12,108,3,10,287.37,125
2024-06-15,13,108,2,10,344.06,112
2024-06-15,14,108,5,12,356.54,109
2024-06-15,15,108,3,8,267.03,127
2024-06-15,16,108,3,18,670.33,112
2024-06-15,17,108,3,17,690.38,115
2024-06-15,18,108,2,15,610.0,111
2024-06-15,19,108,4,18,529.16,126
2024-06-15,20,108,2,15,366.76,121
2024-06-15,21,108,3,15,596.57,111
2024-06-15,10,109,5,12,392.42,113
2024-06-15,11,109,4,16,607.9,126
2024-06-15,12,109,5,20,789.45,142
2024-06-15,13,109,2,12,481.84,125
2024-06-15,14,109,5,14,482.95,129
2024-06-15,15,109,5,16,516.15,135
2024-06-15,16,109,4,21,904.68,130
2024-06-15,17,109,5,12,504.83,98
2024-06-15,18,109,5,13,454.56,97
2024-06-15,19,109,5,16,669.88,103
2024-06-15,20,109,5,18,679.44,120
2024-06-15,21,109,2,11,344.82,116
2024-06-15,10,110,5,22,869.34,124
2024-06-15,11,110,2,13,474.49,107
2024-06-15,12,110,5,13,485.66,123
2024-06-15,13,110,3,14,487.24,117
2024-06-15,14,110,4,12,333.96,122
2024-06-15,15,110,4,12,530.77,123
2024-06-15,16,110,4,12,518.17,140
2024-06-15,17,110,4,17,692.63,118
2024-06-15,18,110,4,14,534.46,109
2024-06-15,19,110,5,14,633.22,113
2024-06-15,20,110,3,16,439.73,114
2024-06-15,21,110,5,12,467.61,111
2024-06-15,10,111,2,14,534.21,102
2024-06-15,11,111,5,18,623.5,124
2024-06-15,12,111,5,15,483.71,127
2024-06-15,13,111,5,14,624.64,128
2024-06-15,14,111,3,12,370.5,122
2024-06-15,15,111,5,9,321.25,116
2024-06-15,16,111,5,14,535.21,119
2024-06-15,17,111,4,11,379.22,123
2024-06-15,18,111,3,13,510.91,109
2024-06-15,19,111,5,16,482.26,122
2024-06-15,20,111,2,12,479.06,112
2024-06-15,21,111,4,18,704.3,115
2024-06-15,10,112,5,14,573.95,113
2024-06-15,11,112,2,10,380.78,108
2024-06-15,12,112,2,24,798.8,142
2024-06-15,13,112,3,13,417.75,129
2024-06-15,14,112,4,17,684.23,111
2024-06-15,15,112,4,9,311.04,120
2024-06-15,16,112,4,12,371.56,112
2024-06-15,17,112,3,12,351.86,105
2024-06-15,18,112,2,18,567.93,127
2024-06-15,19,112,5,16,562.77,114
2024-06-15,20,112,5,20,626.53,120
2024-06-15,21,112,2,5,139.92,116
2024-06-15,10,113,5,13,562.58,118
2024-06-15,11,113,5,19,670.42,116
2024-06-15,12,113,4,18,559.79,135
2024-06-15,13,113,5,17,601.06,114
2024-06-15,14,113,5,19,674.64,141
2024-06-15,15,113,5,10,389.15,120
2024-06-15,16,113,3,19,534.93,118
2024-06-15,17,113,5,11,356.88,125
2024-06-15,18,113,2,18,659.77,125
2024-06-15,19,113,4,16,603.81,105
2024-06-15,20,113,3,11,364.66,109
2024-06-15,21,113,4,13,509.79,127
2024-06-15,10,114,5,12,366.27,123
2024-06-15,11,114,5,10,331.33,134
2024-06-15,12,114,2,13,460.01,128
2024-06-15,13,114,5,20,705.43,126
2024-06-15,14,114,3,14,488.63,131
2024-06-15,15,114,2,9,254.61,113
2024-06-15,16,114,5,16,460.53,111
2024-06-15,17,114,2,25,871.76,137
2024-06-15,18,114,3,18,620.74,128
2024-06-15,19,114,5,16,571.8,132
2024-06-15,20,114,3,17,641.55,127
2024-06-15,21,114,3,13,348.87,108
2024-06-15,10,115,2,13,426.92,103
2024-06-15,11,115,5,7,227.89,107
2024-06-15,12,115,2,14,534.14,113
2024-06-15,13,115,2,17,569.92,135
2024-06-15,14,115,4,13,370.26,114
2024-06-15,15,115,2,14,536.76,123
2024-06-15,16,115,4,14,521.69,118
2024-06-15,17,115,4,17,629.33,105
2024-06-15,18,115,3,17,559.74,121
2024-06-15,19,115,5,10,337.04,118
2024-06-15,20,115,5,15,489.96,116
2024-06-15,21,115,4,10,370.63,121
2024-06-15,10,116,3,18,718.67,114
2024-06-15,11,116,4,12,489.22,116
2024-06-15,12,116,4,16,552.84,114
2024-06-15,13,116,2,8,302.84,113
2024-06-15,14,116,3,13,365.59,112
2024-06-15,15,116,4,13,463.27,129
2024-06-15,16,116,3,16,655.42,125
2024-06-15,17,116,3,2,67.6,104
2024-06-15,18,116,2,14,580.69,112
2024-06-15,19,116,4,11,529.06,139
2024-06-15,20,116,2,14,406.15,109
2024-06-15,21,116,4,16,520.44,126
2024-06-15,10,117,5,15,517.87,97
2024-06-15,11,117,4,25,835.38,144
2024-06-15,12,117,5,13,412.6,121
2024-06-15,13,117,4,21,694.21,129
2024-06-15,14,117,4,16,573.26,117
2024-06-15,15,117,3,9,304.12,116
2024-06-15,16,117,2,14,371.75,110
2024-06-15,17,117,5,9,292.41,111
2024-06-15,18,117,3,12,251.13,127
2024-06-15,19,117,5,21,659.74,129
2024-06-15,20,117,3,12,421.66,126
2024-06-15,21,117,5,10,394.33,120
2024-06-15,10,118,5,11,398.57,101
2024-06-15,11,118,5,12,439.38,109
2024-06-15,12,118,4,17,707.77,118
2024-06-15,13,118,2,19,610.12,137
2024-06-15,14,118,5,16,604.04,111
2024-06-15,15,118,5,10,345.93,127
2024-06-15,16,118,5,13,465.54,136
2024-06-15,17,118,2,21,862.56,113
2024-06-15,18,118,3,15,547.69,99
2024-06-15,19,118,5,16,638.86,127
2024-06-15,20,118,4,15,514.13,134
2024-06-15,21,118,5,21,615.93,120
2024-06-15,10,119,3,16,543.49,121
2024-06-15,11,119,2,12,447.47,117
2024-06-15,12,119,4,14,514.34,114
2024-06-15,13,119,2,17,520.81,115
2024-06-15,14,119,5,15,552.87,106
2024-06-15,15,119,2,13,573.95,133
2024-06-15,16,119,4,14,430.42,107
2024-06-15,17,119,4,10,343.36,118
2024-06-15,18,119,4,20,597.62,124
2024-06-15,19,119,3,10,288.23,123
2024-06-15,20,119,2,16,551.86,125
2024-06-15,21,119,5,16,483.05,131
2024-06-15,10,120,4,10,329.23,102
2024-06-15,11,120,3,8,333.61,109
2024-06-15,12,120,2,14,492.44,124
2024-06-15,13,120,2,20,759.87,133
2024-06-15,14,120,3,14,401.48,126
2024-06-15,15,120,2,20,564.63,121
2024-06-15,16,120,2,16,604.29,127
2024-06-15,17,120,5,11,480.78,104
2024-06-15,18,120,4,13,469.18,129
2024-06-15,19,120,3,12,342.04,115
2024-06-15,20,120,3,18,821.61,130
2024-06-15,21,120,4,12,463.29,130
2024-06-15,10,121,5,16,439.69,148
2024-06-15,11,121,5,13,478.22,111
2024-06-15,12,121,2,19,588.25,130
2024-06-15,13,121,2,16,488.53,120
2024-06-15,14,121,4,17,556.78,109
2024-06-15,15,121,2,17,458.51,109
2024-06-15,16,121,2,15,526.44,105
2024-06-15,17,121,4,18,628.37,125
2024-06-15,18,121,4,9,271.75,132
2024-06-15,19,121,4,12,377.78,135
2024-06-15,20,121,4,9,223.78,110
2024-06-15,21,121,5,9,359.72,96
2024-06-15,10,122,3,12,451.54,111
2024-06-15,11,122,5,9,371.86,111
2024-06-15,12,122,5,10,413.07,124
2024-06-15,13,122,2,13,531.88,109
2024-06-15,14,122,2,21,856.63,112
2024-06-15,15,122,3,14,650.53,117
2024-06-15,16,122,2,18,757.99,121
2024-06-15,17,122,4,14,425.6,133
2024-06-15,18,122,4,18,606.96,108
2024-06-15,19,122,2,16,590.31,105
2024-06-15,20,122,3,14,534.63,108
2024-06-15,21,122,5,7,217.05,115
2024-06-15,10,123,3,16,649.64,106
2024-06-15,11,123,2,14,421.63,123
2024-06-15,12,123,2,14,495.6,117
2024-06-15,13,123,5,11,371.2,142
2024-06-15,14,123,2,6,207.01,120
2024-06-15,15,123,4,16,419.78,118
2024-06-15,16,123,2,15,536.79,112
2024-06-15,17,123,2,13,491.96,111
2024-06-15,18,123,3,10,353.19,110
2024-06-15,19,123,4,13,446.26,120
2024-06-15,20,123,5,16,536.76,116
2024-06-15,21,123,3,10,387.41,118
2024-06-15,10,124,5,13,457.35,124
2024-06-15,11,124,4,12,474.51,118
2024-06-15,12,124,4,21,789.06,123
2024-06-15,13,124,4,11,379.36,129
2024-06-15,14,124,5,11,437.57,130
2024-06-15,15,124,2,10,305.71,120
2024-06-15,16,124,2,13,420.26,115
2024-06-15,17,124,4,13,440.99,120
2024-06-15,18,124,4,10,384.31,114
2024-06-15,19,124,4,22,614.46,134
2024-06-15,20,124,3,11,387.28,110
2024-06-15,21,124,4,7,257.57,126
2024-06-15,10,125,2,13,302.67,121
2024-06-15,11,125,5,11,399.98,118
2024-06-15,12,125,3,20,610.33,118
2024-06-15,13,125,5,12,394.36,109
2024-06-15,14,125,5,11,335.43,122
2024-06-15,15,125,2,21,669.52,122
2024-06-15,16,125,4,15,406.46,114
2024-06-15,17,125,5,10,353.21,123
2024-06-15,18,125,2,16,589.93,123
2024-06-15,19,125,3,11,432.74,110
2024-06-15,20,125,4,21,762.21,127
2024-06-15,21,125,2,14,587.39,115
2024-06-15,10,126,2,17,663.23,133
2024-06-15,11,126,2,14,413.15,114
2024-06-15,12,126,2,13,449.21,129
2024-06-15,13,126,2,16,671.8,126
2024-06-15,14,126,2,9,294.41,122
2024-06-15,15,126,5,20,710.24,117
2024-06-15,16,126,4,14,618.33,128
2024-06-15,17,126,5,13,457.93,108
2024-06-15,18,126,3,9,328.29,121
2024-06-15,19,126,4,16,539.41,136
2024-06-15,20,126,3,21,579.0,142
2024-06-15,21,126,3,15,360.97,106
2024-06-15,10,127,4,13,462.99,105
2024-06-15,11,127,5,10,439.31,110
2024-06-15,12,127,4,16,595.98,152
2024-06-15,13,127,3,21,663.07,120
2024-06-15,14,127,3,14,526.0,119
2024-06-15,15,127,3,11,362.76,121
2024-06-15,16,127,3,16,676.03,117
2024-06-15,17,127,2,27,759.79,115
2024-06-15,18,127,3,17,548.03,127
2024-06-15,19,127,3,13,500.66,109
2024-06-15,20,127,4,8,330.73,121
2024-06-15,21,127,5,14,475.9,121
2024-06-15,10,128,4,15,611.81,125
2024-06-15,11,128,3,19,662.03,125
2024-06-15,12,128,5,16,679.73,121
2024-06-15,13,128,2,15,438.79,119
2024-06-15,14,128,4,18,624.39,107
2024-06-15,15,128,4,14,419.16,120
2024-06-15,16,128,4,16,520.63,142
2024-06-15,17,128,5,8,320.88,116
2024-06-15,18,128,2,9,322.67,121
2024-06-15,19,128,5,14,463.67,118
2024-06-15,20,128,2,15,533.31,127
2024-06-15,21,128,4,18,479.0,127
2024-06-16,10,101,3,8,364.54,118
2024-06-16,11,101,4,12,308.3,120
2024-06-16,12,101,3,18,647.33,115
2024-06-16,13,101,3,19,690.6,134
2024-06-16,14,101,5,15,455.28,119
2024-06-16,15,101,3,11,416.97,117
2024-06-16,16,101,5,25,1040.96,170
2024-06-16,17,101,3,13,509.19,108
2024-06-16,18,101,5,11,438.27,125
2024-06-16,19,101,3,8,328.8,119
2024-06-16,20,101,5,12,468.2,114
2024-06-16,21,101,2,10,284.79,111
2024-06-16,10,102,2,18,565.63,120
2024-06-16,11,102,3,18,754.82,114
2024-06-16,12,102,3,18,759.26,124
2024-06-16,13,102,2,13,520.33,141
2024-06-16,14,102,3,17,579.5,147
2024-06-16,15,102,2,18,475.12,122
2024-06-16,16,102,4,18,765.07,130
2024-06-16,17,102,5,12,390.08,117
2024-06-16,18,102,2,17,624.94,124
2024-06-16,19,102,4,18,530.77,131
2024-06-16,20,102,2,9,264.31,119
2024-06-16,21,102,3,11,361.54,93
2024-06-16,10,103,2,15,572.14,109
2024-06-16,11,103,2,13,466.33,113
2024-06-16,12,103,4,14,475.18,108
2024-06-16,13,103,2,20,844.67,110
2024-06-16,14,103,3,16,462.53,124
2024-06-16,15,103,5,12,454.27,124
2024-06-16,16,103,4,12,373.04,130
2024-06-16,17,103,4,10,337.29,93
2024-06-16,18,103,5,12,320.74,132
2024-06-16,19,103,5,20,717.95,138
2024-06-16,20,103,4,15,643.86,114
2024-06-16,21,103,3,16,570.6,114
2024-06-16,10,104,2,14,475.64,129
2024-06-16,11,104,4,5,176.87,112
2024-06-16,12,104,4,20,851.65,136
2024-06-16,13,104,3,11,406.21,123
2024-06-16,14,104,3,14,519.66,118
2024-06-16,15,104,2,9,257.54,140
2024-06-16,16,104,4,17,716.51,143
